,review,stars,date,country
3577,"Not Verified |  I was very impressed with their efficient boarding, the relatively (compared to Air Canada) comfortable seats and the quality of the food. Drinks and snacks frequently offered. Overall a no fuss, no bother experience.",9,2nd November 2024, (Canada) 
3578,"Not Verified |  The flight scheduled at 1840 left 2hours 40 minutes alter due to late arrival of incoming aircraft from Naples, as a result I missed a connection from Istanbul to Dubai, Nothing unusual. The issue acknowledged by the captain is that the plane had been late since the morning flight from Rome with rolling effect until the evening. As this was the case, whey did BA not contact me and all other passengers, I could have made other arrangements and fly early to Istanbul and not miss my connection resulting in a £300 charge and a long delay. BA has certainly lots of staff who could have informed by using the email or text. Obviously passengers are of no utility to BA once the ticket is purchased. Who can trust BA to travel? Not me now after such poor handling of a simple matter.",1,31st October 2024, (United Kingdom) 
3579,"✅ Trip Verified |   I have been flying BA for over 15 years. I was an American Airlines FF and gave it up for BA. I am a Gold member on BA and have been for over 10 years. Here are the things I have noticed over the last 5 years on BA. the Flight attendants are getting lazier and complacent, from cleaning bathrooms to serving meals. The food on BA has deteriorated to the point of not being able to eat the garbage they give you and having gold status is almost meaningless in the big scheme of things. I have NEVER been able to upgrade to business or first using the AVIOS points I have accumulated on a transcon flight. I fly BA now because its the only partner of American Airllines that I can easily get to europe. I have switched back to AA FF program and is already so much better. BA used to be a splendid airline and now its just another poor airline in the european market!",5,31st October 2024, (United States) 
3580,"✅ Trip Verified |   On arriving at Mexico Airport we were told that the flight was delayed because the aircraft had broken down and the replacement aircraft from LHR was about six hours late. When we eventually managed to check in we told that – contrary to the BA website – we could not have access to the 24-hour Grand Lounge Elite and instead would use the American Airlines Admirals Club lounge which would close three hours before the flight left. After that we would have to use a restaurant and were given a food voucher. Two hours before the flight was due to leave were then informed that the aircraft had diverted to Cancun because of a “volcanic ash cloud over Mexico City” – although it did not appear to be affecting other flights into the airport including those from Europe. They eventually arranged taxis to take us to a hotel and we arrived at 1.30am. We were assured that we would all be on a BA flight leaving the same time the following day. The only contact after that was a local employee who stayed at the hotel. He said that he was there to organise transport and refused to give us any other contact details. (When we eventually did need transport the following day he had disappeared.) During the night, we were then sent an email telling us that we were booked onto an Air Canada flight leaving at 6.30am. This would have been impossible with such short notice and without Canadian EPA authorisation. We then spent two hours trying to make contact with BA – its Mexico number did not work and eventually we were put on an Aeromexico flight in economy. They told us to check in as soon as we could but this meant we had to pay an extra £200 for the seats. Later, after a very long call, we were told that we could be upgraded to business with Aeromexico despite having been told earlier that there was no availability. BA then informed us that because we had already checked in – as they had suggested – we could not be moved and this took three more calls to Aeromexico to sort out. I totally understand that aircraft break down but the onus should be on the airline to rearrange and not the passengers. We were lucky because we took the trouble of making the calls to the UK but others – such as a disabled lady – had been told nothing when we left.",1,25th October 2024, (United Kingdom) 
3581,"✅ Trip Verified |   I have flown British Airways for many years and still do so regularly. In one of my last flights this past summer between Paris and Boston, British booked me on a connecting flight between Paris and London that gave me a maximum of 90 minutes to connect in London. London Heathrow is a massive airport where going from terminal to terminal could take 20-30 minutes once you deplane, not including the actual time to deplane if you are seated in the back and lines at passport control and security between terminals. So already, one is pressed for time. My flight from Paris to London that day was tardy, 49 minutes tardy that day to be exact. BA Flight 323 in fact, is routinely tardy. – don’t bother with this one. Flight Connections assisted me by calling the new gate to let them know my previous flight had been delayed and that I was rushing to the gate. It was 30 minutes before my connecting flight was to depart. I ran like a fool for 25 minutes, carryons and all, arriving to the gate 5 minutes before my flight was to depart, only to be greeted by no plane. The agent said that since no one knew where I was (false) the plane left without me – early. Gaining a few minutes was more important than an passenger inconvenienced by their own delay. So I made the 20 minute trek back to Flight Connections knowing that they would have to rebook me the following day. I was now going to miss the wedding I was destined to attend in Boston. They sent me to a prepaid Hilton hotel room for the night but told me that I would have to pay 30 pounds each way for a taxi to take me there. They gave me a pamphlet with instructions for reimbursement. This was in early July. It took me 4 months and a complaint to the British Centre for Effective Dispute Resolution to be reimbursed for the equivalent of $77. There was no apology, no recognition, not even a free drink coupon for that next flight I won’t ever take with British. Like a bad insurance claim, British just kept denying my claim, expecting that I would just go away. Well, I am going away. I’m taking my $77 and using another airline for future travel.",1,24th October 2024, (United States) 
3582,"Not Verified | We bought tickets for a Geneva-London flight, but when we got to the airport we were told that the airline had oversold tickets on our flight and that passengers on an earlier cancelled flight had been given seats on our flight. Explanation: ""It is allowed."" ",1,22nd October 2024, (Switzerland) 
3583,✅ Trip Verified |   Appalling service with failing defective fleet of A380 aircraft. Flown four times on this route or return and significant delays of 2 to 26 hours every time. BA56 boarded 6:20pm on 13 October. Flight cancelled for technical reasons. Six hours to return through customs and recover bag. No BA management at all at Johannesburg that night. Further four hours to organise a hotel and transfer with queues of 300 people to check in. Room eventually accessed 4:30am No attempt to re-schedule or assist - Pilot trying to announce process.,1,14th October 2024, (South Africa) 
3584,"✅ Trip Verified | British Airways charge you for the pleasure of choosing your seat and I had been put at the very back of Club which turned out to be an advantage because it meant I could get to the seat without having to climb over anybody. The seat was clean but as I later discovered that the foldout section would not stay up and your feet dangled over the edge when the bed was extended. After boarding was complete we were told that departure was delayed because BA had not loaded all of the cargo; we were then told that it was delayed further because there was a fault with one of the fuel pumps. It took over five hours for this problem to be corrected as the pilot later informed us that they installed new pump having initially thought that it was a software issue. During that time we were served the meal but were told that alcohol is not permitted which was curious given that we had already been served a pre-departure drink. Most of the cabin crew were male and, apparently, based in Mexico and this turned out to be a pleasant surprise given that those I spoke to were incredibly positive and friendly but seemed embarrassed at what was happening. I knew that it was the old-style seats but what was less acceptable is BA’s petty penny pinching. If there was a competition for the smallest hot towel BA would be the winner. The food sounded nice and looked impressive but seemed totally tasteless.",6,12th October 2024, (United Kingdom) 
3585,"✅ Trip Verified | What is wrong with you guys? People pay lots of money for a business class ticket but you sit squeezed into a seat with no legroom, nothing is clean, the overhead lockers are empty and they want you to put your bag under the seat so that you have no room for your legs anymore and then serve you food that is just rubbish. The staff demonstrates it's British arrogance with no manners. There is no decent polite service anymore. There is really no difference to easyjet at all. It's the same on their European routes.",1,12th October 2024, (Germany) 
3586,"✅ Trip Verified |   We booked two business class seat with British Airways in July, 2024 for the flight on September 19, 2024. We were told on September 19 at the Heathrow Airport that our flight was cancelled and we could only have one business seat with another flight to a different airport. No one from the British Airways contacted us to apologize and to offer refund for the business class seat we lost. We filed a complaint to the British Airways and asked for reimbursement on September 21 and have not heard a word from them as of October 11, 2024. It is the worst flight experience we have ever had. Terrible customer service. Zero communication with customers. We cannot even find a phone number to call the British Airways on its website.",2,12th October 2024, (United States) 
3587,"✅ Trip Verified | I’ve flown with many airlines, but my recent experience with British Airways left much to be desired. The in-flight entertainment was underwhelming, and I was disappointed by the lack of basic amenities, such as a comfort kit with essentials like eye masks. While the only positive aspect was the slightly more generous legroom, overall, I found the service to be far below expectations. Not impressed.",1,9th October 2024, (South Africa) 
3588,"✅ Trip Verified |   I recently flew from New York back to London with BA, this wasn't my first long haul with them however it was my first time travelling in World Traveler Plus. We boarded the aircraft on time and stress free and my first impression was good. The cabin was clean and the leg room was good. The recline on the seat was generous and combined with a footrest it was quite comfortable. Waiting on our seats was a decent quality cushion and blanket as well as an amenity kit. The amenity kit contained some good headphones, socks, an eye mask, lip balm, pen and toothbrush and toothpaste. Once boarding was complete we were offered a pre departure drink with orange juice, water or champagne being the options. The crew were all very friendly and professional and did their upmost to ensure that everyone was happy. Once in the air we were offered a hot towel and another round of drinks, this time with a lot more selection. Drinks were offered several times throughout the flight. A menu was also handed out not long after take off, the starter was quinoa and for main there was a choice of chicken, meatballs and pasta or a vegetarian mushroom dish. I chose the meatballs and they were really good. My only real complaint about the flight was people not getting the dish they wished for. We were sat in the last row of the premium economy cabin and by the time the meal service got to us all of the chicken dishes were gone. The moral of the story is that if you sit at the front of the cabin, you will likely get your preferred meal option. After the meal I chose to watch some shows on the well sized entertainment screen, BA is definitely up there for best inflight entertainment. Finally about an hour before landing we were served a breakfast snack, this come in the form of a warm egg and swiss cheese bagel. It was edible but also a little soggy and didn't really taste of much, I certainly wont be craving one anytime soon. We touched down into Heathrow on time before disembarking the aircraft and picking up our bags, everything was very efficient and we were on our way in no time.",8,8th October 2024, (United Kingdom) 
3589,"Not Verified |   BA business class in Europe has a seat the same as economy, you simply have an empty seat next to you and so for many, the only true benefits are in flight meals, lounge access and priority security etc. The problem on this flight was a small child, aged around five, who sang incessantly in an extremely loud voice throughout most of the flight. I am aware of the difficulties of flying with children, I know it is difficult to keep them entertained etc, I am a patient person, I have headphones. The parents of this child chose, despite a polite request, not to try and quieten their child at all. At this point one had an expectation the crew will step in. If I was singling loudly, disrupting other passengers, they would quite rightly ask me to desist. So why not speak to the parents of a child who is doing the same and disrupting the rest and sleep of other passengers? Instead, having served the meal, the crew retreated behind their curtain and left the passengers to stew. Simply not good enough. As for WiFi? Forget it...",4,6th October 2024, (United Kingdom) 
3590,"✅ Trip Verified | Our flight started in Seattle Wa heading to Lisbon Portugal. After a 10 hour flight and a 2 hour layover we boarded flight BA502 to Lisbon. After heading to the runway the plane stopped and the pilot said we have a small mechanical issue and a mechanic is in route. After an hour in the tarmac the flight crews announce they were going to offer complimentary WATER? Really!! Another half hour goes by and they say the flight is cancelled, no reason at that time. As we wait for a bus to remove all passengers from the plane they announce that there will be staff members back at the gate to help with meal vouchers, taxi rides and hotel accommodations. WHAT? We get off the bus and there is a line of passengers trying to figure out what’s happening. Staff hands my wife and I a $10 meal voucher and says go upstairs and someone will help you with your issues. We go upstairs and nobody knows what to do. One staff member hands us a paper for a hotel room and tells us to get your luggage and keep your receipt for the taxi to be reimbursed. Nothing else. I asked about another flight and she said they will contact you asap. Who will contact?? And she walked away. We grabbed our luggage and headed to the taxi line. As we are being driven to the hotel I receive an email for our flight the next day on a different airline, Iberian? Our assigned seats are not together?? We get to the hotel and I barely fit into the shower and a double bed. I’m 6’3” 230lbs and with my wife. Crazy. Get a little sleep nothing to eat until the am. Another taxi ride to the airport and tried to use our meal vouchers but they were only good for the prior day. Went to the first customer service line and he didn’t have the authorization to issue new vouchers. Finally after the third customer service line we had someone issue us new vouchers. Finally made it to our destination a day in half later and still had to pay for our room that we didn’t even use because of the cancellation. BA refuses to reimburse us for that first night we missed. Filed a claim with BA and nothing so far. We will never fly BA again!",1,5th October 2024, (United States) 
3591,"✅ Trip Verified |   British Airways Flight from Edinburgh got delayed by 1 h 30 Min and there was a connecting flight part of same ticket. So I have literally run for next connecting flight of British Airways from LHR to Delhi. As a bonus trouble to my surprise when I landed in Delhi I got to know that my luggage is missing. I was assured there that my luggage will be delivered to my address but today 4th Oct I have not received it yet. They have shown my luggage at BBi air port and I have to apply leave so that I can collect it. No details point of contact, how to enter air port without ticket. All sort of trouble I have to face. ",4,4th October 2024, (India) 
3592,"✅ Trip Verified |   British Airways World Traveller Plus (Premium Economy) product needs some improvement to justify the high cost over economy. Yes, the seat and leg room are far superior and on this flight, the crew were excellent. However, lunch/dinner was only average, wine selection was poor and like some other airlines, BA provides a revolting snack prior to landing. (The same snack is served in economy). Choice of entertainment also requires improvement. If CEO Sean Doyle is serious about elevating BA to one one of the world’s best airlines (which it once was) then work is needed to provide a better customer experience.",5,28th September 2024, (United Kingdom) 
3593,✅ Trip Verified |   BA is barely a step above low cost airlines. They try to dime and nickel everywhere possible. I now found out that you cannot select a seat a check in anymore when you have no baggage. Next time I go with low cost carrier since there is virtually no difference anymore.,2,25th September 2024, (United Kingdom) 
3594,"Not Verified |  Happy with the flight crew. Hadn't been on a plane in 20 years and was stressed out. They made it comfortable for me and I want to say thank you to the flight crew for helping me relax. If I go back to France again, I'm going British Airways.",10,24th September 2024, (United States) 
3595,"✅ Trip Verified |   Horrible service from boarding to landing. I flew from London to Marrakech and was very disappointed with the arrangement for boarding, my food is horrible, the staff are arrogant to me and the seats are super uncomfortable for a 3h40min flight business class. Today taking the flight from Marrakech to London. I do not recommend. ",1,22nd September 2024, (Morocco) 
3596,"Not Verified |  My wife and I are very disappointed with flying on British Airways. Our flight on 9/12 was cancelled while all other airlines were flying. In addition, our seats changed multiple times without any explanation. The people working were very rude and not at all customer oriented.",1,13th September 2024, (United States) 
3597,"Not Verified |  We flew BA between Heathrow and Berlin one way connection. Our experience with BA ground staff at Heathrow was very good, friendly and helpful at check in and baggage drop off. The crew on our flight were also very good, Captain provided some general information and welcoming in a suitable casual but efficient way. Flight stewards were also very friendly and handed out some water and small snack (chocolate bar) unexpected on a 1 hr 20 min flight. Seating was typical for class of aircraft and ticket. Cleanliness was not optimal and could be improved. From memory a slightly delayed departure from Heathrow, which was slightly reduced on arrival at Berlin. This was not an issue for us as Berlin was our destination with no connecting concerns. Our baggage arrived safely at Berlin. I understand BA has had some very negative reviews by customers but our experience on this occasion was very positive and would happily recommend and use BA.",8,13th September 2024, (Australia) 
3598,Not Verified |  Absolutely disgusted with BA. Our flights were cancelled on 1 May by BA even though the flight still departed. We had a connecting flight from Manchester to Heathrow which was cancelled due to weather so could not get compensation for that flight. But now it turns out we cannot get compensation for our flight to Seattle either even though BA actually cancelled it for us. I will never fly with them again.,1,13th September 2024, (United Kingdom) 
3599,Not Verified | Took a trip to Nashville with my wife for a leisure break. Arrived at T5 and directed to the Club World check in zone to the left of the terminal. Zone seemed way too small for the number of passengers and the check in process was painfully slow. Queues for non premium cabins seemed to be much more effectively managed. Had a bite to eat at the departures lounge. Plenty of food options even though it was very busy. Flight departed from the furthest away satellite gate in C annex. Boarding was managed efficiently. I was in seat 4A in the Club Suites section. Lots of space and comfortable. Crew were + 40 on average and very friendly and attentive. I chose a salmon dish and was glad I was in 3A as they had run out by row 4! Entertainment was a little disappointing in terms of latest release movies. Meal prior to landing was not to my taste so I skipped it. Flight landed right on schedule so no complaints on that basis.,8,11th September 2024, (United Kingdom) 
3600,"✅ Trip Verified |   Although we had mobile boarding passes and no checked luggage we still had to go to check in counter. The departure was delayed by an hour. The food on this flight was bad. There was a lot of clunking noise from the galley throughout the flight. A lot movies available but they are not organized by abc so it’s difficult to search. BA charges a lot to pick a seat, that’s unfortunate.",5,26th July 2025, (United States) 
3601,"✅ Trip Verified |   Booking through the British Airways website was straightforward, with clear options for baggage, seat selection, and meal preferences. Online check-in opened 24 hours prior to departure and the mobile boarding pass was easily accessible via the BA app. The A320 although 18 years old was clean and well-maintained, though the cabin shows signs of age compared to some newer fleets. Overhead storage was ample for a full flight. The crew were friendly, professional, and efficient. Despite the short flight time, service included a complimentary meal and a choice of tea, coffee, or water—standard for BA’s short-haul business service. Crew maintained a calm and courteous demeanor throughout.",9,25th July 2025, (United Kingdom) 
3602,"✅ Trip Verified |  Abysmal experience with flight initially delayed then cancelled. Rebooked by BA onto another flight. BA staff totally disorganised at original boarding gate and then again at gate for rebooked flight. They still tried to do their ridiculous “boarding group” procedure even though they didn’t make any announcements, which just led to staff telling off other customers for being in the wrong place or in the wrong queue. Good on the lady customer who remarked “I’m not a mind reader” to the impudent BA gate staff at Terminal 5. A complete shambles. British Airways should be ashamed.",2,23rd July 2025, (United Kingdom) 
3603,"✅ Trip Verified |  Check in at Miami was quick and easy. American Airlines lounge near gate D30 was excellent. Flight boarded on time. A380 club world upper deck. Aircraft old and very worn. They were down 2 crew members. Unfortunately given the fact that crew numbers are already at minimum, an event like this can only be managed by cuts to in flight service. Since these were only average at best, the result was a poor experience. No drinks service, meal poorly presented with low cost ingredients. My daughter’s meal of pasta and salad did not meet my expectations for premium level dining. My meal was similarly uninspired. The crew were not experienced. The seat ( both mine and my daughters) did not work and had to be manually adjusted by crew. The IFE screen did not work which is not uncommon on the A380 given its age. The cabin was hot and uncomfortable. Toilets clean and well stocked. Breakfast on board offered and of reasonable quality. On time arrival, baggage off quickly. Arrivals lounge had long queue for showers, food was good. Unfortunately, this experience was not adequate, these are expensive tickets and I expected better. Even the cabin of the A380 is a shadow of its former glory. Where once stood magazines that one could read ( useful if the IFE broken) they now stuff the racks at the front of the club cabin with airlock bags and paper towels. I’ll be flying with American next time. Not because they are brilliant but because BA have slipped below the standards of the North American carriers.",4,22nd July 2025, (United Kingdom) 
3604,"✅ Trip Verified |  Our BA Airbus 380 premium economy section had outdated-looking personal videos. And unfortunately, halfway through a 10-hour flight, the video systems for all of the center seats of the premium economy section stopped working. Staff couldn't resolve the issue, got everyone's names and said there would be something sent to make up for the loss. We ended up getting 20 pounds per person! Given the amount one pays for premium economy, and that the personal entertainment system is a material part of the experience, and given the length of the flight and associated outage, the compensation was token. I would beware folks particularly for BA A380 flights - its pretty old gear and little sense of value for passengers' loss of services. (My 777 plane on the roundtrip was far better.) Staff were competent though not warm. Flight was on time. Food was passable. Leg space is the main value (and that presumably they cannot botch midflight!). I will say I recommend BA, but based on the entire roundtrip, not just this flight, and with the caveat that one could find better, and unfortunately worse.",6,17th July 2025, (United States) 
3605,"✅ Trip Verified |   Check in and security were quick and efficient Galleries North lounge was not too busy and it’s clear that changes to their loyalty scheme have translated into less lounge footfall. Their breakfast offering was of a reasonable quality. Flight delayed by 30 minutes. Boarding (it was a full flight) was well organised. On board usual welcome and old style business class seats. Once airborne drinks and snacks and then lunch. This was fine, prawn based starter and chicken main. Food was ok, nothing dreadful and nothing exceptional either. The same can be said for the accompanying wines. Cabin crew for our section were ok, again, average. Slept for a few hours. IFE was good though small screen. Afternoon tea was ok. It seems British airways have a new take on the “traditional “ British cream tea in that they substituted the clotted cream for butter. The scones were ok. On time arrival and baggage off in reasonable time.",7,10th July 2025, (United Kingdom) 
3606,"Not Verified | I recently flew business class with British Airways, and I must say that these seats are not business class by any standard. The product is outdated, uncomfortable, and absolutely not worth the premium price. What was marketed as a “Club World” experience felt more like an economy or premium economy seat with a higher price tag. The seat was narrow, had almost no privacy, and didn’t even fully recline properly. The cabin looked worn down, the service was inconsistent, and the overall experience felt like a rip-off. I’ve flown true business class with other airlines, and this simply doesn’t compare. British Airways should stop misleading customers with images and promises that don’t match reality. I feel cheated. For the price I paid, I expected luxury, not this tired and fake version of “business class.”",1,5th July 2025, (United States) 
3607,"Not Verified | They lost my bag and took 20 days to find it. The entire time their customer service was incompetent giving me consistently incorrect information which would change with every call. Customer service representatives were  rude and not helpful to me. Flight was below average, my food was not good and seats were tight.",1,4th July 2025, (India) 
3608,"Not Verified |  Paid to upgrade to business class as family of 4 and I was very disappointed. The airport lounge in Heathrow was a great size but food was pretty simple for breakfast. When it came to boarding there was no priority boarding. After take off we were served our meals which were good, but there were people from premium economy coming in and out of the cabin, using the toilets in business class. Then after food the Flight attendant said they will come a couple of hours before landing and should they wake us up? After that they disappeared for 7 hours and came back before landing. During this time, premium economy people were in and out of business class helping themselves to drinks and snacks from the service area. Never seen anything like it and won’t be wasting money on business class with British Airways again.",1,23rd June 2025, (United Kingdom) 
3609,"Not Verified |  Decided to use point to upgrade to business after visiting family in the UK. I have to say British Airways Business Class was up there with the best of them. Comfortable seating, great service from the crew and with a smile, and great food. On the whole I found the experience comfortable and worth the points upgrade and will consider flying them again.",8,23rd June 2025, (Australia) 
3610,✅ Trip Verified |   Mumbai check in is not so helpful. I asked to put my Alaska frequent flyer and he only put the first leg. I was not able to get an aisle seat . Boarding in Mumbai was chaotic. ,5,23rd June 2025, (United States) 
3611,✅ Trip Verified |   BA First lounge at T5 very busy as usual. Flight departed early and arrived 20 min ahead of schedule. Flight uneventful; good catering for this 45 min flight; recommended,9,18th June 2025, (Germany) 
3612,"✅ Trip Verified |   Terrible experience. No respect to priority boarding, crowded buses to take us to plane, without to mention the waiting time we had to wait inside the switched off bus with NO air conditioning. ",1,14th June 2025, (United Kingdom) 
3613,"✅ Trip Verified | I know BA often comes under criticism for its onboard service but I would like to share my extremely positive experience of flying from São Paulo to Manchester via London. Firstly, I love their A350 'Club Suite' which is definitely one of the best seats out there. Secondly, both flights in my itinerary departed on time. Thirdly, the food onboard was very good and I was amazed to see a choice of meals available on the quick half hour hop between London and Manchester - Lufthansa, Air France etc do not offer a choice even on much longer intra Europe sectors. Finally, I received excellent service from the cabin crew on both flights. On the São Paulo to London flight several of the crew members were Brazilian which was nice to see as many of those travelling in the business cabin had limited English. However the standout crew member for me was 'Stuart' the purser on BA1370 London - Manchester, 4th June. He came and spoke to EVERY single business class passenger on the short hop to Manchester and showed genuine interest asking them about their travel plans etc. All in all I could not fault BA.",8,4th June 2025, (United Kingdom) 
3614,"✅ Trip Verified |    My recent experience with British Airways' customer service has been nothing short of infuriating, particularly when booking through a travel agency. Their immediate response is to tell you to call the travel agency for any changes, even when that agency states they can't access or modify the ticket. It's a cycle of being bounced between parties, with neither taking responsibility. What's truly baffling is that I paid $600 for a flexible flight, and British Airways charged my card – not the travel agency platform. To add insult to injury, I purchased seats separately on the British Airways website, and they still refused to help with that refund. It's clear they are quick to turn you away, unwilling to do their due diligence to understand the situation or listen to feedback. After multiple calls and speaking with various unhelpful representatives, I finally gave up. I've now resorted to filing a dispute with my credit card company, which speaks volumes about the breakdown in their customer support.",3,4th June 2025, (United States) 
3615,"Not Verified |  This recent long-haul experience was disappointing. The customer service during boarding was poor, and things only declined from there. The aircraft felt outdated, with uncomfortable seats and no amenity kits — basic comforts you’d normally expect on a long-haul flight. The food quality was subpar, and the service was minimal, with just one proper drinks round for the entire journey and only warm juice offered afterwards. It’s clear that cost-cutting measures at BA are impacting the passenger experience far too much.",2,27th May 2025, (United Kingdom) 
3616,"✅ Trip Verified |   Check-in was slow with only one staff member checking in economy class in the initial period. After passport control, in the security check area, the flight was shown as cancelled. Back we, and others, went to the check-in counter where the staff seemed uninterested in the confusion caused. ""It's not cancelled,"" they said, ""Go back to security""  where the flight was still shown as cancelled. Once aboard the cancelled but not cancelled flight the seats were wide enough but legroom was limited. Water and an oat bar were served. The flight arrived on time and baggage appeared promptly.",6,20th May 2025, (Australia) 
3617,"Not Verified |  Check in was smooth enough. Boarding was chaotic. We were herded through the gate only to be held for a seemingly never ending period of time outside next to the apron. We are BA silver members and noticed that despite business class being nearly empty we were not offered the chance to move up a class. The seat pocket in front of me full of the previous passenger's rubbish.  On arrival at Heathrow, our bags took a long time to reach the belt and plenty arrived before ours even though ours were supposed to be priority.",4,18th May 2025, (United Kingdom) 
3618,"✅ Trip Verified | Although transferring to this flight through Heathrow from Budapest took almost an hour, the flight crew was welcoming and friendly as we boarded at the last minute. I had tried to reserve a vegetarian meal online the day before the flight but couldn't, and asked Sarah, the head flight attendant, if they might be able to provide one. She not only found a delicious meal from Premium, Economy, but was especially caring and helpful throughout the flight. The flight attendants also offered water and juice several times during the flight. I was also impressed with the wide range of entertainment offerings, which included some first-rate films.",8,15th May 2025, (United States) 
3619,"✅ Trip Verified |   We are extremely grateful to the crew of flight BA0058 from Cape Town to Heathrow. They brought us home with such a high level of professionalism, flexibility, and empathy.  Thank you so much. ",10,8th May 2025, (Switzerland) 
3620,"✅ Trip Verified |   I had an appalling experience with British Airways. It started when I tried to check in online but couldn’t change my seat due to repeated website errors. I arrived at the airport 4 hours early to sort it out, but the staff at the check-in counter refused to help me—brushing me off before I could even say which flight I was on, simply saying all flights were full. Incredibly rude and unprofessional. The BA lounge was overcrowded, uncomfortable, and poorly equipped—wooden utensils only and very limited seating. Shortly before boarding, I was struck with excruciating abdominal pain. Fearing a medical emergency, I asked to be offloaded. Staff at the boarding gate took my boarding pass and luggage tag, asked me to wait, and then left me sitting there in agony for 40 minutes. I eventually asked to leave to go to hospital—staff said it was fine. However, in my distress, I didn’t realise that they had taken my boarding pass with the baggage reference on it. I asked a group of wheelchair porters heading in my direction for help. None assisted me. I collapsed midway and was finally stretchered away by medics and taken to hospital. Thankfully, I received treatment and have now returned home. Since then, I’ve been trying to retrieve my luggage. Every number I’ve tried—online, via the airport, and through customer service—is either unreachable, goes to voicemail, or simply rings out. I have no idea where my bag is, and no one is helping. This is completely unacceptable from an international airline. British Airways has failed at every stage: technical support, in-person service, medical handling, and post-flight care.  ",3,29th April 2025, (South Africa) 
3621,"Not Verified |  Good points, the cabin crew, they were helpful, professional and mature, Quantity and quality of food, cleanliness of the aircraft which was spotless Picture of a pub in the forward toilet and the flight was on time. BA's T3 lounge is just not anything special, mediocre at best, food options lacking, its Gatwick & T5 lounges are far more superior. On board usual poor seat pitch, the Club Europe product is inconsistent, no hot towels, menu given however food delivered on a trolley in the economy way, all the courses on one tray. No further bar offerings unless one used the call bell. Parked on remote stand at Krakow. On return Krakow - LHR Queued for twenty minutes at the Club Europe check in desk, the non-BA lounge was basic and at the late departure time of the flight, minimal food choices. On boarding Cramped into a bus and walked up on remote stand. No menus or hot towels, however meal orders taken individually and delivered direct from the Galley, seat uncomfortable, no wi-fi. Had to request tea after meal. Again inconsistency in service. The extra cost of Club Europe is hard to justify, there have been improvements in catering, however the product needs to be elevated to justify the cost.",6,22nd April 2025, (United Kingdom) 
3622,"Not Verified |  It was a decent flight, reasonable comfortable seat and pilot kept us nicely informed about the flight's progress. BA serve biscuits and a small bottle of water for free. This was ok for me but sandwiches had run out from the in-flight cafe to the disappointment of passengers. Inflight wifi is limited and you have to pay to access music or programmes. BA's offering is well below that of Aegean and this level of service is not suitable for easterly destinations such as Larnaca. So I would certainly fly again with BA to Athens but only in the event Aegean has no seats or the fare is cheaper.",6,22nd April 2025, (United Kingdom) 
3623,"✅ Trip Verified |   I really like flying British Airways particularly in their new Club World. The seats are great, have a privacy screen, comfortable enough for sleeping and BA crew are engaging and high spirited. Clearly, they must have been short of them because the business class meal service didn’t even start until 2 hours into the flight. When I commented, I received a rather surly look. There was no apology just an off the cuff excuse about him being the only member of crew in this section of the cabin. This is not at all what I expect from BA particularly when you consider the price paid for the seat and the fact, they make you pay even more to just to choose where you sit. Come on BA – surely you can do better than this?",5,18th April 2025, (Australia) 
3624,"✅ Trip Verified |   Could not book online the night before because the system was down. Arrived early at airport to check in, to find our premium economy seats were downgraded to economy. What’s worse, the split my family so I, my wife, and autistic son sat separately. If I could give minus stars, I would. Shambles of an airline ",1,18th April 2025, (United Kingdom) 
3625,"✅ Trip Verified | Having had some rough experiences with BA in recent years, I did not look forward to this particular flight. However, it turned out to be a decent trip. The staff were really engaged and seemed to enjoy what they were doing. Food was acceptable, although there has to be other options than pasta or chicken on long-haul flights! Seating was good and the IFE worked well.",7,16th April 2025, (Sweden) 
3626,"✅ Trip Verified |   This comfortable flight was BA at its best. Excellent start in the Chelsea Lounge with Krug behind the bar. Lounge hosts were welcoming and friendly, food not quite up to par but much better onboard. The First Suite is spacious and comfortable, and the two cabin crew were both experienced, friendly, professional and personable. They sprang to action quickly after takeoff, making beds or serving dinner as required. The menu was excellent with a well cooked beef fillet and delicious salmon starter. The new Nyetimber 1086 is an exceptionally good wine! Overall the service was well relaxed and intuitive. The cabin was  comfortably cool and I left the flight feeling refreshed. BA have made some poor choices of late with their loyalty programme, but their staff still shine and they really got it right on this flight.",9,16th April 2025, (United Kingdom) 
